,Seed,Distance Type,K,Accuracy
75,2,2,19,0.6086956521739131
76,2,2,21,0.5652173913043478
77,2,2,23,0.5652173913043478
78,2,2,25,0.6086956521739131
79,2,2,27,0.6521739130434783
80,2,2,29,0.6086956521739131
81,2,2,31,0.6521739130434783
82,2,2,33,0.6521739130434783
83,2,2,35,0.6956521739130435
84,3,1,9,0.5217391304347826
85,3,1,11,0.6956521739130435
86,3,1,13,0.6521739130434783
87,3,1,15,0.7391304347826086
88,3,1,17,0.6956521739130435
89,3,1,19,0.6956521739130435
90,3,1,21,0.6086956521739131
91,3,1,23,0.6086956521739131
92,3,1,25,0.6086956521739131
93,3,1,27,0.5652173913043478
94,3,1,29,0.5652173913043478
95,3,1,31,0.5652173913043478
96,3,1,33,0.5652173913043478
97,3,1,35,0.6086956521739131
98,3,2,9,0.5652173913043478
99,3,2,11,0.6086956521739131
100,3,2,13,0.6521739130434783
101,3,2,15,0.6521739130434783
102,3,2,17,0.6521739130434783
103,3,2,19,0.6521739130434783
104,3,2,21,0.6521739130434783
105,3,2,23,0.6956521739130435
106,3,2,25,0.7391304347826086
107,3,2,27,0.6956521739130435
108,3,2,29,0.7391304347826086
109,3,2,31,0.6956521739130435
110,3,2,33,0.6086956521739131
111,3,2,35,0.6086956521739131
112,4,1,9,0.4782608695652174
113,4,1,11,0.4782608695652174
114,4,1,13,0.43478260869565216
115,4,1,15,0.391304347826087
116,4,1,17,0.34782608695652173
117,4,1,19,0.34782608695652173
118,4,1,21,0.34782608695652173
119,4,1,23,0.34782608695652173
120,4,1,25,0.34782608695652173
121,4,1,27,0.34782608695652173
122,4,1,29,0.34782608695652173
123,4,1,31,0.34782608695652173
124,4,1,33,0.34782608695652173
125,4,1,35,0.30434782608695654
126,4,2,9,0.391304347826087
127,4,2,11,0.391304347826087
128,4,2,13,0.5217391304347826
129,4,2,15,0.34782608695652173
130,4,2,17,0.391304347826087
131,4,2,19,0.391304347826087
132,4,2,21,0.43478260869565216
133,4,2,23,0.43478260869565216
134,4,2,25,0.391304347826087
135,4,2,27,0.4782608695652174
136,4,2,29,0.43478260869565216
137,4,2,31,0.391304347826087
138,4,2,33,0.391304347826087
139,4,2,35,0.43478260869565216
140,5,1,9,0.5217391304347826
141,5,1,11,0.5652173913043478
142,5,1,13,0.5217391304347826
143,5,1,15,0.5652173913043478
144,5,1,17,0.5217391304347826
145,5,1,19,0.4782608695652174
146,5,1,21,0.5652173913043478
147,5,1,23,0.4782608695652174
148,5,1,25,0.391304347826087
149,5,1,27,0.4782608695652174
150,5,1,29,0.43478260869565216
151,5,1,31,0.4782608695652174
152,5,1,33,0.43478260869565216
153,5,1,35,0.43478260869565216
154,5,2,9,0.4782608695652174
155,5,2,11,0.4782608695652174
156,5,2,13,0.5217391304347826
157,5,2,15,0.43478260869565216
158,5,2,17,0.43478260869565216
159,5,2,19,0.391304347826087
160,5,2,21,0.391304347826087
161,5,2,23,0.5217391304347826
162,5,2,25,0.5217391304347826
163,5,2,27,0.4782608695652174
164,5,2,29,0.5217391304347826
165,5,2,31,0.5652173913043478
166,5,2,33,0.5217391304347826
167,5,2,35,0.6086956521739131
168,6,1,9,0.6956521739130435
169,6,1,11,0.6521739130434783
170,6,1,13,0.6956521739130435
171,6,1,15,0.6956521739130435
172,6,1,17,0.5652173913043478
173,6,1,19,0.6086956521739131
174,6,1,21,0.5652173913043478
175,6,1,23,0.5652173913043478
176,6,1,25,0.5652173913043478
177,6,1,27,0.6086956521739131
178,6,1,29,0.5652173913043478
179,6,1,31,0.6521739130434783
180,6,1,33,0.6086956521739131
181,6,1,35,0.6521739130434783
182,6,2,9,0.6521739130434783
183,6,2,11,0.6086956521739131
184,6,2,13,0.6521739130434783
185,6,2,15,0.6086956521739131
186,6,2,17,0.5652173913043478
187,6,2,19,0.5217391304347826
188,6,2,21,0.6956521739130435
189,6,2,23,0.6521739130434783
190,6,2,25,0.6086956521739131
191,6,2,27,0.6086956521739131
192,6,2,29,0.6086956521739131
193,6,2,31,0.6521739130434783
194,6,2,33,0.6086956521739131
195,6,2,35,0.6521739130434783
196,7,1,9,0.6521739130434783
197,7,1,11,0.6956521739130435
198,7,1,13,0.6956521739130435
199,7,1,15,0.6086956521739131
200,7,1,17,0.6086956521739131
201,7,1,19,0.6521739130434783
202,7,1,21,0.5652173913043478
203,7,1,23,0.6086956521739131
204,7,1,25,0.7391304347826086
205,7,1,27,0.6956521739130435
206,7,1,29,0.6956521739130435
207,7,1,31,0.6521739130434783
208,7,1,33,0.6086956521739131
209,7,1,35,0.5217391304347826
210,7,2,9,0.6521739130434783
211,7,2,11,0.6521739130434783
212,7,2,13,0.6521739130434783
213,7,2,15,0.6521739130434783
214,7,2,17,0.6086956521739131
215,7,2,19,0.6521739130434783
216,7,2,21,0.6521739130434783
217,7,2,23,0.8260869565217391
218,7,2,25,0.6521739130434783
219,7,2,27,0.6521739130434783
220,7,2,29,0.6521739130434783
221,7,2,31,0.6956521739130435
222,7,2,33,0.782608695652174
223,7,2,35,0.7391304347826086
224,8,1,9,0.6086956521739131
225,8,1,11,0.6086956521739131
226,8,1,13,0.391304347826087
227,8,1,15,0.4782608695652174
228,8,1,17,0.43478260869565216
229,8,1,19,0.5217391304347826
230,8,1,21,0.4782608695652174
231,8,1,23,0.43478260869565216
232,8,1,25,0.5652173913043478
233,8,1,27,0.4782608695652174
234,8,1,29,0.4782608695652174
235,8,1,31,0.5217391304347826
236,8,1,33,0.4782608695652174
237,8,1,35,0.43478260869565216
238,8,2,9,0.7391304347826086
239,8,2,11,0.6956521739130435
240,8,2,13,0.782608695652174
241,8,2,15,0.6956521739130435
242,8,2,17,0.6956521739130435
243,8,2,19,0.6956521739130435
244,8,2,21,0.6521739130434783
245,8,2,23,0.5652173913043478
246,8,2,25,0.6086956521739131
247,8,2,27,0.6086956521739131
248,8,2,29,0.6521739130434783
249,8,2,31,0.6521739130434783
250,8,2,33,0.6521739130434783
251,8,2,35,0.6521739130434783
252,9,1,9,0.391304347826087
253,9,1,11,0.43478260869565216
254,9,1,13,0.4782608695652174
255,9,1,15,0.4782608695652174
256,9,1,17,0.5217391304347826
257,9,1,19,0.5652173913043478
258,9,1,21,0.4782608695652174
259,9,1,23,0.5652173913043478
260,9,1,25,0.6521739130434783
261,9,1,27,0.6521739130434783
262,9,1,29,0.5652173913043478
263,9,1,31,0.5652173913043478
264,9,1,33,0.6521739130434783
265,9,1,35,0.5652173913043478
266,9,2,9,0.4782608695652174
267,9,2,11,0.43478260869565216
268,9,2,13,0.5652173913043478
269,9,2,15,0.6086956521739131
270,9,2,17,0.5217391304347826
271,9,2,19,0.6086956521739131
272,9,2,21,0.5652173913043478
273,9,2,23,0.6086956521739131
274,9,2,25,0.5652173913043478
275,9,2,27,0.6086956521739131
276,9,2,29,0.6086956521739131
277,9,2,31,0.6086956521739131
278,9,2,33,0.6521739130434783
279,9,2,35,0.6086956521739131
