,Seed,Distance Type,K,Accuracy
121,4,1,27,0.9268081238989349
122,4,1,29,0.9272563183895792
123,4,1,31,0.9283704681144332
124,4,1,33,0.9293321567787529
125,4,1,35,0.9291344005708472
126,4,2,9,0.926129112726757
127,4,2,11,0.9308227649907793
128,4,2,13,0.9315991865025228
129,4,2,15,0.9319775515278914
130,4,2,17,0.9294076290958969
131,4,2,19,0.9281167169551232
132,4,2,21,0.9267813013153352
133,4,2,23,0.9266407681800548
134,4,2,25,0.9263466827342419
135,4,2,27,0.9263167937786408
136,4,2,29,0.9234833596591723
137,4,2,31,0.9252551205767603
138,4,2,33,0.9254109784314991
139,4,2,35,0.9265995265636265
140,5,1,9,0.9047865720981708
141,5,1,11,0.9105433788114279
142,5,1,13,0.9124867174084875
143,5,1,15,0.9114025417499446
144,5,1,17,0.909845869896263
145,5,1,19,0.908526116943792
146,5,1,21,0.9101546453800576
147,5,1,23,0.9115655881077179
148,5,1,25,0.9113473658550023
149,5,1,27,0.912307583053795
150,5,1,29,0.9133753784405618
151,5,1,31,0.9128155457213465
152,5,1,33,0.9119470180421874
153,5,1,35,0.9120085594146821
154,5,2,9,0.9132371652868931
155,5,2,11,0.9116309667661086
156,5,2,13,0.9132661246400211
157,5,2,15,0.9126793189621201
158,5,2,17,0.9109152570054625
159,5,2,19,0.912272008665202
160,5,2,21,0.9132476580710207
161,5,2,23,0.9132880603793437
162,5,2,25,0.9141955826061599
163,5,2,27,0.9138894099678307
164,5,2,29,0.9144539770240846
165,5,2,31,0.9140470458292501
166,5,2,33,0.9143273030782342
167,5,2,35,0.9140116723874949
168,6,1,9,0.9197940050512716
169,6,1,11,0.9203678610998832
170,6,1,13,0.920558966496357
171,6,1,15,0.9186925564718836
172,6,1,17,0.9194436567808019
173,6,1,19,0.9242417958552933
174,6,1,21,0.9258648476381525
175,6,1,23,0.9244880036691004
176,6,1,25,0.9252226149481991
177,6,1,27,0.9261463923425763
178,6,1,29,0.9248829083711342
179,6,1,31,0.9252309640934978
180,6,1,33,0.9266034189699136
181,6,1,35,0.9272936138796478
182,6,2,9,0.9150946546045773
183,6,2,11,0.9175315413183552
184,6,2,13,0.9158603800375574
185,6,2,15,0.9158347646988435
186,6,2,17,0.9169086640655465
187,6,2,19,0.9169909022318862
188,6,2,21,0.9204102161031535
189,6,2,23,0.9213981894142454
190,6,2,25,0.924435492514032
191,6,2,27,0.9262132807114108
192,6,2,29,0.9245812619824139
193,6,2,31,0.9250494325948755
194,6,2,33,0.9260821762886821
195,6,2,35,0.9264622993339482
196,7,1,9,0.899067987074098
197,7,1,11,0.8956243062661803
198,7,1,13,0.8951470940523434
199,7,1,15,0.8935008745957669
200,7,1,17,0.8953494356653373
201,7,1,19,0.8976515002423434
202,7,1,21,0.8976525521058256
203,7,1,23,0.8986230994081147
204,7,1,25,0.8983108418737228
205,7,1,27,0.9001639548074732
206,7,1,29,0.9008018209623785
207,7,1,31,0.9008267073955641
208,7,1,33,0.9004138859212363
209,7,1,35,0.9002161745894084
210,7,2,9,0.9064046629342186
211,7,2,11,0.9012767160996056
212,7,2,13,0.9003825080417657
213,7,2,15,0.900996254129215
214,7,2,17,0.902307105650534
215,7,2,19,0.9031492617146779
216,7,2,21,0.9022588007249017
217,7,2,23,0.9025864469214725
218,7,2,25,0.9024569068209941
219,7,2,27,0.9021319124729625
220,7,2,29,0.903008264662542
221,7,2,31,0.903816025982926
222,7,2,33,0.9013490586534014
223,7,2,35,0.8999277474507047
224,8,1,9,0.9098984190969756
225,8,1,11,0.9100432403164096
226,8,1,13,0.9082976367254257
227,8,1,15,0.9107605287614907
228,8,1,17,0.9122899082067422
229,8,1,19,0.9132183588324748
230,8,1,21,0.9164473974059577
231,8,1,23,0.9163402979877463
232,8,1,25,0.915355023204484
233,8,1,27,0.9129504629541654
234,8,1,29,0.9135572529973832
235,8,1,31,0.9143162903744273
236,8,1,33,0.915129307546407
237,8,1,35,0.9162609055262719
238,8,2,9,0.9192776032057433
239,8,2,11,0.9206222862413793
240,8,2,13,0.9204986229981281
241,8,2,15,0.916229225422998
242,8,2,17,0.9179256476657507
243,8,2,19,0.9172718026366604
244,8,2,21,0.918814844570808
245,8,2,23,0.9180996748959885
246,8,2,25,0.9171891014246734
247,8,2,27,0.9168750063959692
248,8,2,29,0.9148904831355528
249,8,2,31,0.9159603125396419
250,8,2,33,0.915403170665666
251,8,2,35,0.9161859188206927
252,9,1,9,0.9250557490225626
253,9,1,11,0.9288146206749556
254,9,1,13,0.929105111538359
255,9,1,15,0.929955042742497
256,9,1,17,0.9302823111505082
257,9,1,19,0.9314557538666111
258,9,1,21,0.9300937142258023
259,9,1,23,0.93183318056542
260,9,1,25,0.9324096037576638
261,9,1,27,0.9340425050241158
262,9,1,29,0.9335536182734969
263,9,1,31,0.9349901516090874
264,9,1,33,0.9342550622240605
265,9,1,35,0.9342658284709267
266,9,2,9,0.9283982647882536
267,9,2,11,0.9354932858921137
268,9,2,13,0.9321096730128453
269,9,2,15,0.9347574243513265
270,9,2,17,0.9342860011742253
271,9,2,19,0.9347078585443408
272,9,2,21,0.9350691124142808
273,9,2,23,0.9336412295190498
274,9,2,25,0.9355737951609212
275,9,2,27,0.9361536275268815
276,9,2,29,0.9354758253060168
277,9,2,31,0.9357386630352328
278,9,2,33,0.9360901514314028
279,9,2,35,0.9357821246767898
