,Seed,Distance Type,K,Accuracy
95,3,1,31,0.8925560257477447
96,3,1,33,0.8927480835124395
97,3,1,35,0.8936599246287871
98,3,2,9,0.8922440826447644
99,3,2,11,0.8948099607316429
100,3,2,13,0.8953874139448083
101,3,2,15,0.8972425838034548
102,3,2,17,0.8963505500653772
103,3,2,19,0.8959440294653827
104,3,2,21,0.8959011052426878
105,3,2,23,0.8982434734164836
106,3,2,25,0.898331262656405
107,3,2,27,0.8991046283526293
108,3,2,29,0.8984924852997793
109,3,2,31,0.8977446853822507
110,3,2,33,0.8977272121923198
111,3,2,35,0.8988699511131801
112,4,1,9,0.9258330462473353
113,4,1,11,0.9253855132991279
114,4,1,13,0.9256837734669806
115,4,1,15,0.926274513372949
116,4,1,17,0.9257879916318216
117,4,1,19,0.9269946148158661
118,4,1,21,0.9295487235459927
119,4,1,23,0.9293892766160501
120,4,1,25,0.9297212144666684
121,4,1,27,0.9310277851614611
122,4,1,29,0.9315653493026004
123,4,1,31,0.932840783573864
124,4,1,33,0.9321254640851437
125,4,1,35,0.9323801440617976
126,4,2,9,0.9223873035388833
127,4,2,11,0.9250982880593944
128,4,2,13,0.9297697291073447
129,4,2,15,0.927480458478579
130,4,2,17,0.9275661358858633
131,4,2,19,0.9271683519112687
132,4,2,21,0.929264524944511
133,4,2,23,0.9281361444288135
134,4,2,25,0.9280854700470058
135,4,2,27,0.9269306748240905
136,4,2,29,0.9275717935497307
137,4,2,31,0.9272481292358046
138,4,2,33,0.9263041239256985
139,4,2,35,0.9250598579070253
140,5,1,9,0.9072759674563189
141,5,1,11,0.9112367004253612
142,5,1,13,0.9130570095171217
143,5,1,15,0.9171298920878775
144,5,1,17,0.9150940628028803
145,5,1,19,0.9153146873664084
146,5,1,21,0.9147224931402252
147,5,1,23,0.9134027564324709
148,5,1,25,0.9126809264930482
149,5,1,27,0.9124506822882021
150,5,1,29,0.9126177644434259
151,5,1,31,0.9133467111658129
152,5,1,33,0.9135244993587314
153,5,1,35,0.9142181260999331
154,5,2,9,0.9180487340179349
155,5,2,11,0.9181255528392194
156,5,2,13,0.92167302500953
157,5,2,15,0.9182970356421585
158,5,2,17,0.9185997532887406
159,5,2,19,0.9194635707848869
160,5,2,21,0.9165529495876195
161,5,2,23,0.914871280477048
162,5,2,25,0.9148705397858702
163,5,2,27,0.9136144062822542
164,5,2,29,0.9131286633834136
165,5,2,31,0.9134247096565002
166,5,2,33,0.913207301226181
167,5,2,35,0.9141355295316105
168,6,1,9,0.9192642338618345
169,6,1,11,0.9190606573638772
170,6,1,13,0.9181881832443226
171,6,1,15,0.9207679903461912
172,6,1,17,0.9223471494503761
173,6,1,19,0.9264125891469601
174,6,1,21,0.9264207311125441
175,6,1,23,0.9274410490256864
176,6,1,25,0.9269419221468126
177,6,1,27,0.9274463090175588
178,6,1,29,0.9282031592325065
179,6,1,31,0.9285807161993348
180,6,1,33,0.9280332682338946
181,6,1,35,0.9280383751307667
182,6,2,9,0.91955678614515
183,6,2,11,0.9181790617134453
184,6,2,13,0.9170452728021042
185,6,2,15,0.9165142314037478
186,6,2,17,0.91744476523178
187,6,2,19,0.9187396365643472
188,6,2,21,0.9199738454245628
189,6,2,23,0.9237590581011703
190,6,2,25,0.9240037647752323
191,6,2,27,0.9251120852670225
192,6,2,29,0.9270133491051823
193,6,2,31,0.9277454200744731
194,6,2,33,0.9280421452997839
195,6,2,35,0.9292646887968196
196,7,1,9,0.9027470075755282
197,7,1,11,0.8947336838914536
198,7,1,13,0.8944006006537042
199,7,1,15,0.8916902528188377
200,7,1,17,0.8946440772541677
201,7,1,19,0.8968290934683101
202,7,1,21,0.8963955461526262
203,7,1,23,0.8976715217525945
204,7,1,25,0.8971010347385895
205,7,1,27,0.896836883199348
206,7,1,29,0.8976798586872917
207,7,1,31,0.8992966159137145
208,7,1,33,0.9004876797907946
209,7,1,35,0.9006855748618741
210,7,2,9,0.9024756101067652
211,7,2,11,0.8997767958116224
212,7,2,13,0.9000988077261173
213,7,2,15,0.9003470001714148
214,7,2,17,0.8982503429199944
215,7,2,19,0.8996649949284818
216,7,2,21,0.8984679648718507
217,7,2,23,0.8982714073068903
218,7,2,25,0.8977961960771997
219,7,2,27,0.8992581464461892
220,7,2,29,0.8990003755834368
221,7,2,31,0.9001143804810813
222,7,2,33,0.8996536555872489
223,7,2,35,0.8990067972001402
224,8,1,9,0.919615042814409
225,8,1,11,0.9170871852213243
226,8,1,13,0.9183450632542021
227,8,1,15,0.920400777844711
228,8,1,17,0.9202410702909658
229,8,1,19,0.9196258823972158
230,8,1,21,0.9191305172525456
231,8,1,23,0.9178494335928216
232,8,1,25,0.9187298086411729
233,8,1,27,0.9182494547769202
234,8,1,29,0.9175681899407426
235,8,1,31,0.9179507819856761
236,8,1,33,0.9180383214086512
237,8,1,35,0.9172452395174987
238,8,2,9,0.9240448825269749
239,8,2,11,0.9193859993823139
240,8,2,13,0.9224104817385362
241,8,2,15,0.9198216412308224
242,8,2,17,0.9192319826044696
243,8,2,19,0.9178715109404096
244,8,2,21,0.9185711398542414
245,8,2,23,0.9171990164982813
246,8,2,25,0.9168030681116501
247,8,2,27,0.9170595467049045
248,8,2,29,0.9186604432466339
249,8,2,31,0.9187283290896511
250,8,2,33,0.9189430158281496
251,8,2,35,0.9186512242565471
252,9,1,9,0.9336634600728424
253,9,1,11,0.9324507110270054
254,9,1,13,0.9299847402015022
255,9,1,15,0.9303015431691734
256,9,1,17,0.9325006450369746
257,9,1,19,0.9349333096871577
258,9,1,21,0.9336455027065086
259,9,1,23,0.9321039222844898
260,9,1,25,0.9329132603233041
261,9,1,27,0.9327877163702353
262,9,1,29,0.9334589517350956
263,9,1,31,0.9326624145025096
264,9,1,33,0.9332122868415272
265,9,1,35,0.933503239962819
266,9,2,9,0.9331271258372091
267,9,2,11,0.9343438248320426
268,9,2,13,0.9305355430710003
269,9,2,15,0.93218962597745
270,9,2,17,0.9336875619511823
271,9,2,19,0.9350755176579565
272,9,2,21,0.9366640134083957
273,9,2,23,0.9365250876991211
274,9,2,25,0.9375989741362728
275,9,2,27,0.9353772582960892
276,9,2,29,0.9350441611438466
277,9,2,31,0.9351641827340963
278,9,2,33,0.9353089133096976
279,9,2,35,0.9349269304083414
