,Seed,Distance Type,K,Accuracy
130,4,2,17,0.9222260360144384
131,4,2,19,0.9242834026906176
132,4,2,21,0.925656671818446
133,4,2,23,0.9259498539911505
134,4,2,25,0.9266388056920285
135,4,2,27,0.9265524960629218
136,4,2,29,0.9270685892159192
137,4,2,31,0.9264203958864586
138,4,2,33,0.9253255861514561
139,4,2,35,0.9248912324994797
140,5,1,9,0.9084664578903785
141,5,1,11,0.9134230368371548
142,5,1,13,0.9128054134256346
143,5,1,15,0.916733827228464
144,5,1,17,0.919019261071213
145,5,1,19,0.9165113640589928
146,5,1,21,0.9167055710409671
147,5,1,23,0.9167102303761557
148,5,1,25,0.9137316555139128
149,5,1,27,0.911597903335828
150,5,1,29,0.910703881236302
151,5,1,31,0.9115731641950116
152,5,1,33,0.9109422749308148
153,5,1,35,0.9125993607266184
154,5,2,9,0.9169991545459143
155,5,2,11,0.91644359036581
156,5,2,13,0.91558607684006
157,5,2,15,0.9124213820540846
158,5,2,17,0.915034371819788
159,5,2,19,0.9141844706206103
160,5,2,21,0.9129920597000936
161,5,2,23,0.9132988322680309
162,5,2,25,0.9139667798277221
163,5,2,27,0.9145736013821629
164,5,2,29,0.9148270950513238
165,5,2,31,0.9135705313062579
166,5,2,33,0.9139017687943438
167,5,2,35,0.9137519289466232
168,6,1,9,0.9168257793071141
169,6,1,11,0.9153708800321703
170,6,1,13,0.9203921966799835
171,6,1,15,0.9208348337223576
172,6,1,17,0.922292395163859
173,6,1,19,0.9222259408428416
174,6,1,21,0.9248016508255023
175,6,1,23,0.9259705482177902
176,6,1,25,0.9250386085565073
177,6,1,27,0.9262514780135049
178,6,1,29,0.9264221195171156
179,6,1,31,0.9274342342552316
180,6,1,33,0.9275848060701213
181,6,1,35,0.9274034024623279
182,6,2,9,0.9151079048891945
183,6,2,11,0.9126297925216945
184,6,2,13,0.9152779565330542
185,6,2,15,0.9171462972237162
186,6,2,17,0.9167694568426769
187,6,2,19,0.9192411564057289
188,6,2,21,0.9208680147772227
189,6,2,23,0.922790107974695
190,6,2,25,0.9238156052641691
191,6,2,27,0.9238043519043739
192,6,2,29,0.9235048813422273
193,6,2,31,0.9231761278543035
194,6,2,33,0.9232203409098045
195,6,2,35,0.9237806239841863
196,7,1,9,0.8976566967451526
197,7,1,11,0.896052186375031
198,7,1,13,0.8980484629035644
199,7,1,15,0.8981609078473892
200,7,1,17,0.8992032286858568
201,7,1,19,0.8975453216009769
202,7,1,21,0.8988622053987243
203,7,1,23,0.9000504144041778
204,7,1,25,0.8998810880505685
205,7,1,27,0.8997852109511261
206,7,1,29,0.9003509926890139
207,7,1,31,0.9003592571458489
208,7,1,33,0.9005989356754946
209,7,1,35,0.9009245121524326
210,7,2,9,0.9041488947657561
211,7,2,11,0.899519920968569
212,7,2,13,0.9017574419116674
213,7,2,15,0.8981157457382186
214,7,2,17,0.8990528109112803
215,7,2,19,0.8985485442533683
216,7,2,21,0.8978531264965298
217,7,2,23,0.8983758809778601
218,7,2,25,0.8988735503296218
219,7,2,27,0.8993997933000154
220,7,2,29,0.9008549965160333
221,7,2,31,0.901464280707049
222,7,2,33,0.9007735652134423
223,7,2,35,0.8996501047133509
224,8,1,9,0.9170405889155662
225,8,1,11,0.9170168207026338
226,8,1,13,0.9165712779985974
227,8,1,15,0.9191031289758284
228,8,1,17,0.9185144311278751
229,8,1,19,0.9182746605820956
230,8,1,21,0.9180253725747849
231,8,1,23,0.9167952573217601
232,8,1,25,0.9191919459719246
233,8,1,27,0.9175368368652409
234,8,1,29,0.9179549754547713
235,8,1,31,0.9177808731569093
236,8,1,33,0.9179579537449698
237,8,1,35,0.9177146886746302
238,8,2,9,0.9268252305776138
239,8,2,11,0.9258550854839901
240,8,2,13,0.9213460744826343
241,8,2,15,0.91940563817291
242,8,2,17,0.9177584819921355
243,8,2,19,0.917463165052114
244,8,2,21,0.9165937318900464
245,8,2,23,0.91625683530426
246,8,2,25,0.9174428374253899
247,8,2,27,0.9162944478670084
248,8,2,29,0.9173972336751293
249,8,2,31,0.918462120227647
250,8,2,33,0.9181544691416318
251,8,2,35,0.9188206287883144
252,9,1,9,0.92761565862848
253,9,1,11,0.9265116733403902
254,9,1,13,0.9294532340226797
255,9,1,15,0.9318704598652165
256,9,1,17,0.9292553062717471
257,9,1,19,0.9309643666120726
258,9,1,21,0.9333502416742903
259,9,1,23,0.9332297810041349
260,9,1,25,0.934765387498774
261,9,1,27,0.9347358518802021
262,9,1,29,0.934208259123082
263,9,1,31,0.9343320761157721
264,9,1,33,0.934328922768006
265,9,1,35,0.9336122166748947
266,9,2,9,0.9320817961612309
267,9,2,11,0.9335504584353124
268,9,2,13,0.9317208998188974
269,9,2,15,0.9351282467110409
270,9,2,17,0.9330054320144533
271,9,2,19,0.9330861111574995
272,9,2,21,0.9340957612905322
273,9,2,23,0.9345060737933638
274,9,2,25,0.9344267677132321
275,9,2,27,0.9342474588423436
276,9,2,29,0.9351493933429111
277,9,2,31,0.9355563217456954
278,9,2,33,0.9352999857027177
279,9,2,35,0.9362290182099745
